ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-04-21,CHE,GADM,CHE.26_1,Z-rich,-0.24493,0.2801,full_february,DAY_OF_WEEK
2020-04-22,CHE,GADM,CHE.26_1,Z-rich,-0.2077,0.25634,full_february,DAY_OF_WEEK
2020-04-23,CHE,GADM,CHE.26_1,Z-rich,-0.21453,0.24911,full_february,DAY_OF_WEEK
2020-04-24,CHE,GADM,CHE.26_1,Z-rich,-0.23594,0.24641,full_february,DAY_OF_WEEK
2020-04-25,CHE,GADM,CHE.26_1,Z-rich,-0.27554,0.2744,full_february,DAY_OF_WEEK
2020-04-26,CHE,GADM,CHE.26_1,Z-rich,-0.26385,0.38171,full_february,DAY_OF_WEEK
2020-04-27,CHE,GADM,CHE.26_1,Z-rich,-0.15178,0.23128,full_february,DAY_OF_WEEK
2020-04-28,CHE,GADM,CHE.26_1,Z-rich,-0.22176,0.26994,full_february,DAY_OF_WEEK
2020-04-29,CHE,GADM,CHE.26_1,Z-rich,-0.20743,0.26035,full_february,DAY_OF_WEEK
2020-04-30,CHE,GADM,CHE.26_1,Z-rich,-0.20808,0.25912,full_february,DAY_OF_WEEK
2020-05-01,CHE,GADM,CHE.26_1,Z-rich,-0.48382,0.41114,full_february,DAY_OF_WEEK
2020-05-02,CHE,GADM,CHE.26_1,Z-rich,-0.33531,0.28632,full_february,DAY_OF_WEEK
2020-05-03,CHE,GADM,CHE.26_1,Z-rich,-0.23418,0.36881,full_february,DAY_OF_WEEK
2020-05-04,CHE,GADM,CHE.26_1,Z-rich,-0.15556,0.22369,full_february,DAY_OF_WEEK
2020-05-05,CHE,GADM,CHE.26_1,Z-rich,-0.21968,0.26928,full_february,DAY_OF_WEEK
2020-05-06,CHE,GADM,CHE.26_1,Z-rich,-0.1644,0.23236,full_february,DAY_OF_WEEK
2020-05-07,CHE,GADM,CHE.26_1,Z-rich,-0.12272,0.21016,full_february,DAY_OF_WEEK
2020-05-08,CHE,GADM,CHE.26_1,Z-rich,-0.14719,0.20607,full_february,DAY_OF_WEEK
2020-05-09,CHE,GADM,CHE.26_1,Z-rich,-0.17666,0.23396,full_february,DAY_OF_WEEK
2020-05-10,CHE,GADM,CHE.26_1,Z-rich,-0.16061,0.32281,full_february,DAY_OF_WEEK
2020-05-11,CHE,GADM,CHE.26_1,Z-rich,-0.12318,0.22103,full_february,DAY_OF_WEEK
2020-05-12,CHE,GADM,CHE.26_1,Z-rich,-0.11611,0.2091,full_february,DAY_OF_WEEK
2020-05-13,CHE,GADM,CHE.26_1,Z-rich,-0.12611,0.22194,full_february,DAY_OF_WEEK
2020-05-14,CHE,GADM,CHE.26_1,Z-rich,-0.14657,0.22268,full_february,DAY_OF_WEEK
2020-05-15,CHE,GADM,CHE.26_1,Z-rich,-0.15491,0.20806,full_february,DAY_OF_WEEK
2020-05-16,CHE,GADM,CHE.26_1,Z-rich,-0.14136,0.21639,full_february,DAY_OF_WEEK
2020-05-17,CHE,GADM,CHE.26_1,Z-rich,-0.04677,0.29536,full_february,DAY_OF_WEEK
2020-05-18,CHE,GADM,CHE.26_1,Z-rich,-0.03268,0.18274,full_february,DAY_OF_WEEK
2020-05-19,CHE,GADM,CHE.26_1,Z-rich,-0.02777,0.18302,full_february,DAY_OF_WEEK
2020-05-20,CHE,GADM,CHE.26_1,Z-rich,0.02944,0.17208,full_february,DAY_OF_WEEK
2020-05-21,CHE,GADM,CHE.26_1,Z-rich,-0.17529,0.27558,full_february,DAY_OF_WEEK
2020-05-22,CHE,GADM,CHE.26_1,Z-rich,-0.07678,0.18111,full_february,DAY_OF_WEEK
2020-05-23,CHE,GADM,CHE.26_1,Z-rich,-0.23767,0.25072,full_february,DAY_OF_WEEK
2020-05-24,CHE,GADM,CHE.26_1,Z-rich,-0.11411,0.31157,full_february,DAY_OF_WEEK
2020-05-25,CHE,GADM,CHE.26_1,Z-rich,-0.00682,0.17664,full_february,DAY_OF_WEEK
2020-05-26,CHE,GADM,CHE.26_1,Z-rich,-0.02224,0.17511,full_february,DAY_OF_WEEK
2020-05-27,CHE,GADM,CHE.26_1,Z-rich,0.00379,0.16987,full_february,DAY_OF_WEEK
2020-05-28,CHE,GADM,CHE.26_1,Z-rich,-0.02823,0.17417,full_february,DAY_OF_WEEK
2020-05-29,CHE,GADM,CHE.26_1,Z-rich,-0.03151,0.16356,full_february,DAY_OF_WEEK
2020-05-30,CHE,GADM,CHE.26_1,Z-rich,-0.04157,0.18434,full_february,DAY_OF_WEEK
2020-05-31,CHE,GADM,CHE.26_1,Z-rich,0.05823,0.26126,full_february,DAY_OF_WEEK
2020-06-01,CHE,GADM,CHE.26_1,Z-rich,-0.13602,0.25841,full_february,DAY_OF_WEEK
2020-06-02,CHE,GADM,CHE.26_1,Z-rich,0.02825,0.15887,full_february,DAY_OF_WEEK
2020-06-03,CHE,GADM,CHE.26_1,Z-rich,0.0144,0.16942,full_february,DAY_OF_WEEK
2020-06-04,CHE,GADM,CHE.26_1,Z-rich,-0.10009,0.20853,full_february,DAY_OF_WEEK
2020-06-05,CHE,GADM,CHE.26_1,Z-rich,-0.11772,0.18537,full_february,DAY_OF_WEEK
2020-06-06,CHE,GADM,CHE.26_1,Z-rich,-0.1286,0.20651,full_february,DAY_OF_WEEK
2020-06-07,CHE,GADM,CHE.26_1,Z-rich,-0.24438,0.35274,full_february,DAY_OF_WEEK
2020-06-08,CHE,GADM,CHE.26_1,Z-rich,-0.01188,0.17011,full_february,DAY_OF_WEEK
2020-06-09,CHE,GADM,CHE.26_1,Z-rich,-0.05989,0.18331,full_february,DAY_OF_WEEK
2020-06-10,CHE,GADM,CHE.26_1,Z-rich,-0.03404,0.18229,full_february,DAY_OF_WEEK
2020-06-11,CHE,GADM,CHE.26_1,Z-rich,-0.03379,0.17215,full_february,DAY_OF_WEEK
2020-06-12,CHE,GADM,CHE.26_1,Z-rich,0.00952,0.14651,full_february,DAY_OF_WEEK
2020-06-13,CHE,GADM,CHE.26_1,Z-rich,-0.05068,0.18317,full_february,DAY_OF_WEEK
2020-06-14,CHE,GADM,CHE.26_1,Z-rich,-0.20668,0.34041,full_february,DAY_OF_WEEK
2020-06-15,CHE,GADM,CHE.26_1,Z-rich,-0.00557,0.17039,full_february,DAY_OF_WEEK
2020-06-16,CHE,GADM,CHE.26_1,Z-rich,-0.00563,0.16391,full_february,DAY_OF_WEEK
2020-06-17,CHE,GADM,CHE.26_1,Z-rich,-0.0215,0.18462,full_february,DAY_OF_WEEK
2020-06-18,CHE,GADM,CHE.26_1,Z-rich,-0.00542,0.16134,full_february,DAY_OF_WEEK
2020-06-19,CHE,GADM,CHE.26_1,Z-rich,-0.04691,0.16968,full_february,DAY_OF_WEEK
2020-06-20,CHE,GADM,CHE.26_1,Z-rich,-0.01529,0.17879,full_february,DAY_OF_WEEK
2020-06-21,CHE,GADM,CHE.26_1,Z-rich,0.05008,0.25759,full_february,DAY_OF_WEEK
2020-06-22,CHE,GADM,CHE.26_1,Z-rich,0.03508,0.16006,full_february,DAY_OF_WEEK
2020-06-23,CHE,GADM,CHE.26_1,Z-rich,0.04198,0.15369,full_february,DAY_OF_WEEK
2020-06-24,CHE,GADM,CHE.26_1,Z-rich,0.07507,0.14691,full_february,DAY_OF_WEEK
2020-06-25,CHE,GADM,CHE.26_1,Z-rich,0.0707,0.14268,full_february,DAY_OF_WEEK
2020-06-26,CHE,GADM,CHE.26_1,Z-rich,0.03787,0.14538,full_february,DAY_OF_WEEK
2020-06-27,CHE,GADM,CHE.26_1,Z-rich,0.01676,0.16955,full_february,DAY_OF_WEEK
2020-06-28,CHE,GADM,CHE.26_1,Z-rich,0.02088,0.2593,full_february,DAY_OF_WEEK
2020-06-29,CHE,GADM,CHE.26_1,Z-rich,0.02149,0.16793,full_february,DAY_OF_WEEK
2020-06-30,CHE,GADM,CHE.26_1,Z-rich,0.07863,0.14374,full_february,DAY_OF_WEEK
2020-07-01,CHE,GADM,CHE.26_1,Z-rich,0.0876,0.14608,full_february,DAY_OF_WEEK
2020-07-02,CHE,GADM,CHE.26_1,Z-rich,0.01752,0.15639,full_february,DAY_OF_WEEK
2020-07-03,CHE,GADM,CHE.26_1,Z-rich,-0.00122,0.15116,full_february,DAY_OF_WEEK
2020-07-04,CHE,GADM,CHE.26_1,Z-rich,0.0177,0.16675,full_february,DAY_OF_WEEK
2020-07-05,CHE,GADM,CHE.26_1,Z-rich,0.11225,0.23163,full_february,DAY_OF_WEEK
2020-07-06,CHE,GADM,CHE.26_1,Z-rich,0.06138,0.16009,full_february,DAY_OF_WEEK
2020-07-07,CHE,GADM,CHE.26_1,Z-rich,0.06551,0.14699,full_february,DAY_OF_WEEK
2020-07-08,CHE,GADM,CHE.26_1,Z-rich,0.07698,0.1445,full_february,DAY_OF_WEEK
2020-07-09,CHE,GADM,CHE.26_1,Z-rich,0.03994,0.1455,full_february,DAY_OF_WEEK
2020-07-10,CHE,GADM,CHE.26_1,Z-rich,0.02814,0.14156,full_february,DAY_OF_WEEK
2020-07-11,CHE,GADM,CHE.26_1,Z-rich,-0.04767,0.19128,full_february,DAY_OF_WEEK
2020-07-12,CHE,GADM,CHE.26_1,Z-rich,0.11006,0.24144,full_february,DAY_OF_WEEK
2020-07-13,CHE,GADM,CHE.26_1,Z-rich,0.08085,0.14863,full_february,DAY_OF_WEEK
2020-07-14,CHE,GADM,CHE.26_1,Z-rich,0.05402,0.15053,full_february,DAY_OF_WEEK
2020-07-15,CHE,GADM,CHE.26_1,Z-rich,0.03506,0.16781,full_february,DAY_OF_WEEK
2020-07-16,CHE,GADM,CHE.26_1,Z-rich,-0.03705,0.17876,full_february,DAY_OF_WEEK
2020-07-17,CHE,GADM,CHE.26_1,Z-rich,-0.03773,0.16806,full_february,DAY_OF_WEEK
2020-07-18,CHE,GADM,CHE.26_1,Z-rich,0.03924,0.17066,full_february,DAY_OF_WEEK
2020-07-19,CHE,GADM,CHE.26_1,Z-rich,0.14453,0.22997,full_february,DAY_OF_WEEK
2020-07-20,CHE,GADM,CHE.26_1,Z-rich,0.0741,0.15403,full_february,DAY_OF_WEEK
2020-07-21,CHE,GADM,CHE.26_1,Z-rich,0.0313,0.16213,full_february,DAY_OF_WEEK
2020-07-22,CHE,GADM,CHE.26_1,Z-rich,0.03167,0.16373,full_february,DAY_OF_WEEK
2020-07-23,CHE,GADM,CHE.26_1,Z-rich,0.03053,0.1528,full_february,DAY_OF_WEEK
2020-07-24,CHE,GADM,CHE.26_1,Z-rich,0.01062,0.16188,full_february,DAY_OF_WEEK
2020-07-25,CHE,GADM,CHE.26_1,Z-rich,0.05773,0.16897,full_february,DAY_OF_WEEK
2020-07-26,CHE,GADM,CHE.26_1,Z-rich,0.07753,0.25745,full_february,DAY_OF_WEEK
2020-07-27,CHE,GADM,CHE.26_1,Z-rich,0.07394,0.15836,full_february,DAY_OF_WEEK
2020-07-28,CHE,GADM,CHE.26_1,Z-rich,0.0176,0.16724,full_february,DAY_OF_WEEK
2020-07-29,CHE,GADM,CHE.26_1,Z-rich,0.03907,0.15954,full_february,DAY_OF_WEEK
2020-07-30,CHE,GADM,CHE.26_1,Z-rich,0.04453,0.15678,full_february,DAY_OF_WEEK
2020-07-31,CHE,GADM,CHE.26_1,Z-rich,0.03587,0.15046,full_february,DAY_OF_WEEK
2020-08-01,CHE,GADM,CHE.26_1,Z-rich,-0.06489,0.21627,full_february,DAY_OF_WEEK
2020-08-02,CHE,GADM,CHE.26_1,Z-rich,0.01936,0.26229,full_february,DAY_OF_WEEK
2020-08-03,CHE,GADM,CHE.26_1,Z-rich,-0.02217,0.19345,full_february,DAY_OF_WEEK
2020-08-04,CHE,GADM,CHE.26_1,Z-rich,-0.05403,0.19312,full_february,DAY_OF_WEEK
2020-08-05,CHE,GADM,CHE.26_1,Z-rich,0.04705,0.1601,full_february,DAY_OF_WEEK
2020-08-06,CHE,GADM,CHE.26_1,Z-rich,0.03645,0.15699,full_february,DAY_OF_WEEK
2020-08-07,CHE,GADM,CHE.26_1,Z-rich,0.00577,0.15197,full_february,DAY_OF_WEEK
2020-08-08,CHE,GADM,CHE.26_1,Z-rich,0.01556,0.16903,full_february,DAY_OF_WEEK
2020-08-09,CHE,GADM,CHE.26_1,Z-rich,0.09283,0.24252,full_february,DAY_OF_WEEK
2020-08-10,CHE,GADM,CHE.26_1,Z-rich,0.05815,0.1557,full_february,DAY_OF_WEEK
2020-08-11,CHE,GADM,CHE.26_1,Z-rich,0.019,0.15903,full_february,DAY_OF_WEEK
2020-08-12,CHE,GADM,CHE.26_1,Z-rich,0.0337,0.15578,full_february,DAY_OF_WEEK
2020-08-13,CHE,GADM,CHE.26_1,Z-rich,-1e-05,0.16544,full_february,DAY_OF_WEEK
2020-08-14,CHE,GADM,CHE.26_1,Z-rich,-0.01013,0.15972,full_february,DAY_OF_WEEK
2020-08-15,CHE,GADM,CHE.26_1,Z-rich,0.02209,0.16907,full_february,DAY_OF_WEEK
2020-08-16,CHE,GADM,CHE.26_1,Z-rich,0.08004,0.24225,full_february,DAY_OF_WEEK
2020-08-17,CHE,GADM,CHE.26_1,Z-rich,0.02063,0.16317,full_february,DAY_OF_WEEK
2020-08-18,CHE,GADM,CHE.26_1,Z-rich,0.00863,0.16056,full_february,DAY_OF_WEEK
2020-08-19,CHE,GADM,CHE.26_1,Z-rich,0.04996,0.15528,full_february,DAY_OF_WEEK
2020-08-20,CHE,GADM,CHE.26_1,Z-rich,0.01835,0.15029,full_february,DAY_OF_WEEK
2020-08-21,CHE,GADM,CHE.26_1,Z-rich,0.02052,0.1469,full_february,DAY_OF_WEEK
2020-08-22,CHE,GADM,CHE.26_1,Z-rich,-0.0515,0.18901,full_february,DAY_OF_WEEK
2020-08-23,CHE,GADM,CHE.26_1,Z-rich,0.0311,0.2627,full_february,DAY_OF_WEEK
2020-08-24,CHE,GADM,CHE.26_1,Z-rich,0.04925,0.16043,full_february,DAY_OF_WEEK
2020-08-25,CHE,GADM,CHE.26_1,Z-rich,0.06574,0.15043,full_february,DAY_OF_WEEK
2020-08-26,CHE,GADM,CHE.26_1,Z-rich,0.08856,0.14742,full_february,DAY_OF_WEEK
2020-08-27,CHE,GADM,CHE.26_1,Z-rich,0.0522,0.1493,full_february,DAY_OF_WEEK
2020-08-28,CHE,GADM,CHE.26_1,Z-rich,0.01791,0.15504,full_february,DAY_OF_WEEK
2020-08-29,CHE,GADM,CHE.26_1,Zürich,-0.07992,0.21062,full_february,DAY_OF_WEEK
2020-08-30,CHE,GADM,CHE.26_1,Zürich,-0.20901,0.35863,full_february,DAY_OF_WEEK
2020-08-31,CHE,GADM,CHE.26_1,Zürich,0.01919,0.16871,full_february,DAY_OF_WEEK
2020-09-01,CHE,GADM,CHE.26_1,Zürich,0.01759,0.15719,full_february,DAY_OF_WEEK
2020-09-02,CHE,GADM,CHE.26_1,Zürich,0.04743,0.15188,full_february,DAY_OF_WEEK
2020-09-03,CHE,GADM,CHE.26_1,Zürich,0.03839,0.1453,full_february,DAY_OF_WEEK
2020-09-04,CHE,GADM,CHE.26_1,Zürich,0.03091,0.1444,full_february,DAY_OF_WEEK
2020-09-05,CHE,GADM,CHE.26_1,Zürich,0.06217,0.16951,full_february,DAY_OF_WEEK
2020-09-06,CHE,GADM,CHE.26_1,Zürich,-0.04315,0.28742,full_february,DAY_OF_WEEK
2020-09-07,CHE,GADM,CHE.26_1,Zürich,0.03641,0.15823,full_february,DAY_OF_WEEK
2020-09-08,CHE,GADM,CHE.26_1,Zürich,0.04811,0.15373,full_february,DAY_OF_WEEK
2020-09-09,CHE,GADM,CHE.26_1,Zürich,0.06007,0.1499,full_february,DAY_OF_WEEK
2020-09-10,CHE,GADM,CHE.26_1,Zürich,0.02169,0.14454,full_february,DAY_OF_WEEK
2020-09-11,CHE,GADM,CHE.26_1,Zürich,0.0038,0.1443,full_february,DAY_OF_WEEK
2020-09-12,CHE,GADM,CHE.26_1,Zürich,0.02782,0.16395,full_february,DAY_OF_WEEK
2020-09-13,CHE,GADM,CHE.26_1,Zürich,0.10541,0.23629,full_february,DAY_OF_WEEK
2020-09-14,CHE,GADM,CHE.26_1,Zürich,0.04859,0.15529,full_february,DAY_OF_WEEK
2020-09-15,CHE,GADM,CHE.26_1,Zürich,0.041,0.14875,full_february,DAY_OF_WEEK
2020-09-16,CHE,GADM,CHE.26_1,Zürich,0.03258,0.14972,full_february,DAY_OF_WEEK
2020-09-17,CHE,GADM,CHE.26_1,Zürich,0.01488,0.15179,full_february,DAY_OF_WEEK
2020-09-18,CHE,GADM,CHE.26_1,Zürich,0.00035,0.14699,full_february,DAY_OF_WEEK
2020-09-19,CHE,GADM,CHE.26_1,Zürich,-0.01503,0.17416,full_february,DAY_OF_WEEK
2020-09-20,CHE,GADM,CHE.26_1,Zürich,0.03976,0.25507,full_february,DAY_OF_WEEK
2020-09-21,CHE,GADM,CHE.26_1,Zürich,0.03594,0.15463,full_february,DAY_OF_WEEK
2020-09-22,CHE,GADM,CHE.26_1,Zürich,0.02312,0.15598,full_february,DAY_OF_WEEK
2020-09-23,CHE,GADM,CHE.26_1,Zürich,0.01611,0.15706,full_february,DAY_OF_WEEK
2020-09-24,CHE,GADM,CHE.26_1,Zürich,0.00226,0.15778,full_february,DAY_OF_WEEK
2020-09-25,CHE,GADM,CHE.26_1,Zürich,-0.02843,0.16428,full_february,DAY_OF_WEEK
2020-09-26,CHE,GADM,CHE.26_1,Zürich,-0.07322,0.2043,full_february,DAY_OF_WEEK
2020-09-27,CHE,GADM,CHE.26_1,Zürich,-0.08182,0.29513,full_february,DAY_OF_WEEK
2020-09-28,CHE,GADM,CHE.26_1,Zürich,0.02846,0.158,full_february,DAY_OF_WEEK
2020-09-29,CHE,GADM,CHE.26_1,Zürich,-0.00524,0.16598,full_february,DAY_OF_WEEK
2020-09-30,CHE,GADM,CHE.26_1,Zürich,0.0611,0.14648,full_february,DAY_OF_WEEK
2020-10-01,CHE,GADM,CHE.26_1,Zürich,0.01565,0.15669,full_february,DAY_OF_WEEK
2020-10-02,CHE,GADM,CHE.26_1,Zürich,-0.01562,0.15762,full_february,DAY_OF_WEEK
2020-10-03,CHE,GADM,CHE.26_1,Zürich,-0.04578,0.19266,full_february,DAY_OF_WEEK
2020-10-04,CHE,GADM,CHE.26_1,Zürich,0.03663,0.26101,full_february,DAY_OF_WEEK
2020-10-05,CHE,GADM,CHE.26_1,Zürich,-0.00847,0.18042,full_february,DAY_OF_WEEK
2020-10-06,CHE,GADM,CHE.26_1,Zürich,-0.03117,0.17546,full_february,DAY_OF_WEEK
2020-10-07,CHE,GADM,CHE.26_1,Zürich,-0.02597,0.18172,full_february,DAY_OF_WEEK
2020-10-08,CHE,GADM,CHE.26_1,Zürich,0.00593,0.16133,full_february,DAY_OF_WEEK
2020-10-09,CHE,GADM,CHE.26_1,Zürich,-0.00851,0.15359,full_february,DAY_OF_WEEK
2020-10-10,CHE,GADM,CHE.26_1,Zürich,-0.1256,0.21794,full_february,DAY_OF_WEEK
2020-10-11,CHE,GADM,CHE.26_1,Zürich,-0.09802,0.30178,full_february,DAY_OF_WEEK
2020-10-12,CHE,GADM,CHE.26_1,Zürich,-0.02782,0.18624,full_february,DAY_OF_WEEK
2020-10-13,CHE,GADM,CHE.26_1,Zürich,-0.01625,0.17355,full_february,DAY_OF_WEEK
2020-10-14,CHE,GADM,CHE.26_1,Zürich,0.00367,0.17178,full_february,DAY_OF_WEEK
2020-10-15,CHE,GADM,CHE.26_1,Zürich,-0.07084,0.18988,full_february,DAY_OF_WEEK
2020-10-16,CHE,GADM,CHE.26_1,Zürich,-0.07535,0.18609,full_february,DAY_OF_WEEK
2020-10-17,CHE,GADM,CHE.26_1,Zürich,-0.12414,0.21112,full_february,DAY_OF_WEEK
2020-10-18,CHE,GADM,CHE.26_1,Zürich,-0.08888,0.30507,full_february,DAY_OF_WEEK
2020-10-19,CHE,GADM,CHE.26_1,Zürich,-0.01835,0.18027,full_february,DAY_OF_WEEK
2020-10-20,CHE,GADM,CHE.26_1,Zürich,-0.03481,0.17688,full_february,DAY_OF_WEEK
2020-10-21,CHE,GADM,CHE.26_1,Zürich,-0.02168,0.17743,full_february,DAY_OF_WEEK
2020-10-22,CHE,GADM,CHE.26_1,Zürich,-0.05647,0.17601,full_february,DAY_OF_WEEK
2020-10-23,CHE,GADM,CHE.26_1,Zürich,-0.10518,0.19387,full_february,DAY_OF_WEEK
2020-10-24,CHE,GADM,CHE.26_1,Zürich,-0.11222,0.20477,full_february,DAY_OF_WEEK
2020-10-25,CHE,GADM,CHE.26_1,Zürich,-0.02595,0.28346,full_february,DAY_OF_WEEK
2020-10-26,CHE,GADM,CHE.26_1,Zürich,-0.09945,0.21659,full_february,DAY_OF_WEEK
2020-10-27,CHE,GADM,CHE.26_1,Zürich,-0.05179,0.18403,full_february,DAY_OF_WEEK
2020-10-28,CHE,GADM,CHE.26_1,Zürich,-0.05375,0.19332,full_february,DAY_OF_WEEK
2020-10-29,CHE,GADM,CHE.26_1,Zürich,-0.09718,0.20413,full_february,DAY_OF_WEEK
2020-10-30,CHE,GADM,CHE.26_1,Zürich,-0.06996,0.17835,full_february,DAY_OF_WEEK
2020-10-31,CHE,GADM,CHE.26_1,Zürich,-0.11675,0.21245,full_february,DAY_OF_WEEK
2020-11-01,CHE,GADM,CHE.26_1,Zürich,-0.23417,0.36215,full_february,DAY_OF_WEEK
2020-11-02,CHE,GADM,CHE.26_1,Zürich,-0.03594,0.1815,full_february,DAY_OF_WEEK
2020-11-03,CHE,GADM,CHE.26_1,Zürich,-0.10308,0.21167,full_february,DAY_OF_WEEK
2020-11-04,CHE,GADM,CHE.26_1,Zürich,-0.09713,0.20813,full_february,DAY_OF_WEEK
2020-11-05,CHE,GADM,CHE.26_1,Zürich,-0.09842,0.19206,full_february,DAY_OF_WEEK
2020-11-06,CHE,GADM,CHE.26_1,Zürich,-0.1042,0.18172,full_february,DAY_OF_WEEK
2020-11-07,CHE,GADM,CHE.26_1,Zürich,-0.11614,0.21277,full_february,DAY_OF_WEEK
2020-11-08,CHE,GADM,CHE.26_1,Zürich,-0.15958,0.33576,full_february,DAY_OF_WEEK
2020-11-09,CHE,GADM,CHE.26_1,Zürich,-0.06231,0.19068,full_february,DAY_OF_WEEK
2020-11-10,CHE,GADM,CHE.26_1,Zürich,-0.07625,0.19851,full_february,DAY_OF_WEEK
2020-11-11,CHE,GADM,CHE.26_1,Zürich,-0.07738,0.19947,full_february,DAY_OF_WEEK
2020-11-12,CHE,GADM,CHE.26_1,Zürich,-0.07031,0.1868,full_february,DAY_OF_WEEK
2020-11-13,CHE,GADM,CHE.26_1,Zürich,-0.08212,0.17241,full_february,DAY_OF_WEEK
2020-11-14,CHE,GADM,CHE.26_1,Zürich,-0.0796,0.1954,full_february,DAY_OF_WEEK
2020-11-15,CHE,GADM,CHE.26_1,Zürich,-0.10571,0.30896,full_february,DAY_OF_WEEK
2020-11-16,CHE,GADM,CHE.26_1,Zürich,-0.0908,0.20497,full_february,DAY_OF_WEEK
2020-11-17,CHE,GADM,CHE.26_1,Zürich,-0.05647,0.18544,full_february,DAY_OF_WEEK
2020-11-18,CHE,GADM,CHE.26_1,Zürich,-0.04053,0.18601,full_february,DAY_OF_WEEK
2020-11-19,CHE,GADM,CHE.26_1,Zürich,-0.1121,0.20271,full_february,DAY_OF_WEEK
2020-11-20,CHE,GADM,CHE.26_1,Zürich,-0.1153,0.18071,full_february,DAY_OF_WEEK
2020-11-21,CHE,GADM,CHE.26_1,Zürich,-0.13986,0.21771,full_february,DAY_OF_WEEK
2020-11-22,CHE,GADM,CHE.26_1,Zürich,-0.20497,0.35078,full_february,DAY_OF_WEEK
2020-11-23,CHE,GADM,CHE.26_1,Zürich,-0.06742,0.19555,full_february,DAY_OF_WEEK
2020-11-24,CHE,GADM,CHE.26_1,Zürich,-0.06786,0.19411,full_february,DAY_OF_WEEK
2020-11-25,CHE,GADM,CHE.26_1,Zürich,-0.04352,0.18925,full_february,DAY_OF_WEEK
2020-11-26,CHE,GADM,CHE.26_1,Zürich,-0.06274,0.18449,full_february,DAY_OF_WEEK
2020-11-27,CHE,GADM,CHE.26_1,Zürich,-0.04405,0.16884,full_february,DAY_OF_WEEK
2020-11-28,CHE,GADM,CHE.26_1,Zürich,-0.09645,0.20898,full_february,DAY_OF_WEEK
2020-11-29,CHE,GADM,CHE.26_1,Zürich,-0.20416,0.34865,full_february,DAY_OF_WEEK
2020-11-30,CHE,GADM,CHE.26_1,Zürich,-0.05319,0.19086,full_february,DAY_OF_WEEK
2020-12-01,CHE,GADM,CHE.26_1,Zürich,-0.0612,0.2057,full_february,DAY_OF_WEEK
2020-12-02,CHE,GADM,CHE.26_1,Zürich,-0.05526,0.19192,full_february,DAY_OF_WEEK
2020-12-03,CHE,GADM,CHE.26_1,Zürich,-0.06309,0.18184,full_february,DAY_OF_WEEK
2020-12-04,CHE,GADM,CHE.26_1,Zürich,-0.09109,0.18257,full_february,DAY_OF_WEEK
2020-12-05,CHE,GADM,CHE.26_1,Zürich,-0.13675,0.21999,full_february,DAY_OF_WEEK
2020-12-06,CHE,GADM,CHE.26_1,Zürich,-0.22937,0.35562,full_february,DAY_OF_WEEK
2020-12-07,CHE,GADM,CHE.26_1,Zürich,-0.06663,0.20058,full_february,DAY_OF_WEEK
2020-12-08,CHE,GADM,CHE.26_1,Zürich,-0.07601,0.19619,full_february,DAY_OF_WEEK
2020-12-09,CHE,GADM,CHE.26_1,Zürich,-0.08465,0.20879,full_february,DAY_OF_WEEK
2020-12-10,CHE,GADM,CHE.26_1,Zürich,-0.07749,0.1948,full_february,DAY_OF_WEEK
2020-12-11,CHE,GADM,CHE.26_1,Zürich,-0.0944,0.1891,full_february,DAY_OF_WEEK
2020-12-12,CHE,GADM,CHE.26_1,Zürich,-0.14937,0.22471,full_february,DAY_OF_WEEK
2020-12-13,CHE,GADM,CHE.26_1,Zürich,-0.29228,0.40317,full_february,DAY_OF_WEEK
2020-12-14,CHE,GADM,CHE.26_1,Zürich,-0.06006,0.19626,full_february,DAY_OF_WEEK
2020-12-15,CHE,GADM,CHE.26_1,Zürich,-0.06827,0.19939,full_february,DAY_OF_WEEK
2020-12-16,CHE,GADM,CHE.26_1,Zürich,-0.03435,0.19557,full_february,DAY_OF_WEEK
2020-12-17,CHE,GADM,CHE.26_1,Zürich,-0.04091,0.18609,full_february,DAY_OF_WEEK
2020-12-18,CHE,GADM,CHE.26_1,Zürich,-0.05174,0.18316,full_february,DAY_OF_WEEK
2020-12-19,CHE,GADM,CHE.26_1,Zürich,-0.12189,0.22585,full_february,DAY_OF_WEEK
2020-12-20,CHE,GADM,CHE.26_1,Zürich,-0.24173,0.3814,full_february,DAY_OF_WEEK
2020-12-21,CHE,GADM,CHE.26_1,Zürich,-0.05186,0.19775,full_february,DAY_OF_WEEK
2020-12-22,CHE,GADM,CHE.26_1,Zürich,-0.07907,0.21819,full_february,DAY_OF_WEEK
2020-12-23,CHE,GADM,CHE.26_1,Zürich,-0.05197,0.20256,full_february,DAY_OF_WEEK
2020-12-24,CHE,GADM,CHE.26_1,Zürich,-0.19812,0.24134,full_february,DAY_OF_WEEK
2020-12-25,CHE,GADM,CHE.26_1,Zürich,-0.51681,0.40515,full_february,DAY_OF_WEEK
2020-12-26,CHE,GADM,CHE.26_1,Zürich,-0.36983,0.34777,full_february,DAY_OF_WEEK
2020-12-27,CHE,GADM,CHE.26_1,Zürich,-0.29687,0.42096,full_february,DAY_OF_WEEK
2020-12-28,CHE,GADM,CHE.26_1,Zürich,-0.17835,0.24983,full_february,DAY_OF_WEEK
